,player,Op,NOI,Bat_Avg,Bowl_Avg,Centuries,Fifties,Zeros,Highest_Score,Avg_Bat_SR,Avg_Bowl_SR,FF
291,DT Christian,Ireland,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
292,DT Christian,South Africa,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
293,DT Christian,Bangladesh,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
294,A Zampa,Pakistan,27,2.4,42.75,0.0,0.0,3,9.0,66.42,34.5,0
295,A Zampa,South Africa,17,1.36,23.46,0.0,0.0,0,5.0,100.0,22.85,0
296,A Zampa,India,24,0.57,20.83,0.0,0.0,0,4.0,133.33,22.0,0
297,A Zampa,New Zealand,9,2.0,24.0,0.0,0.0,0,2.0,200.0,24.0,0
298,A Zampa,Bangladesh,3,0.0,7.67,0.0,0.0,0,,0.0,8.0,0
299,A Zampa,Sri Lanka,21,0.0,11.29,0.0,0.0,0,,0.0,12.0,0
300,A Zampa,United Arab Emirates,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
301,JA Richardson,India,9,7.0,0.0,0.0,0.0,0,7.0,233.33,0.0,0
302,JA Richardson,Pakistan,12,3.0,23.5,0.0,0.0,0,6.0,300.0,18.0,0
303,JA Richardson,Sri Lanka,9,0.0,31.0,0.0,0.0,3,0.0,0.0,18.0,0
304,JA Richardson,Zimbabwe,6,0.0,18.33,0.0,0.0,0,,0.0,16.0,0
305,MA Starc,South Africa,23,2.45,29.27,0.0,0.0,0,7.0,166.67,22.4,0
306,MA Starc,West Indies,15,2.0,19.5,0.0,0.0,0,4.0,70.0,12.0,0
307,MA Starc,Pakistan,30,0.57,13.54,0.0,0.0,0,3.0,91.66,13.92,0
308,MA Starc,India,12,0.67,29.67,0.0,0.0,0,2.0,50.0,24.0,0
309,MA Starc,England,12,0.0,19.67,0.0,0.0,3,0.0,0.0,20.67,0
310,MA Starc,Ireland,3,0.0,10.0,0.0,0.0,0,,0.0,12.0,0
311,MA Starc,Sri Lanka,18,0.0,18.0,0.0,0.0,0,,0.0,16.0,0
312,MA Starc,Bangladesh,3,0.0,25.0,0.0,0.0,0,,0.0,24.0,0
313,B Stanlake,England,12,2.33,28.75,0.0,0.0,0,7.0,140.0,16.5,0
314,B Stanlake,Pakistan,21,0.4,15.44,0.0,0.0,0,2.0,28.57,16.0,3
315,B Stanlake,Sri Lanka,6,0.0,32.5,0.0,0.0,0,,0.0,21.0,0
316,B Stanlake,New Zealand,9,0.0,19.0,0.0,0.0,0,,0.0,14.4,0
317,B Stanlake,Zimbabwe,6,0.0,20.0,0.0,0.0,0,,0.0,14.0,0
318,B Stanlake,United Arab Emirates,3,0.0,10.0,0.0,0.0,0,,0.0,12.0,0
319,B Stanlake,South Africa,3,0.0,23.0,0.0,0.0,0,,0.0,12.0,0
320,B Stanlake,India,3,0.0,27.0,0.0,0.0,0,,0.0,18.0,0
321,SA Abbott,South Africa,9,2.5,0.0,0.0,0.0,0,5.0,62.5,0.0,0
322,SA Abbott,Pakistan,6,0.0,10.33,0.0,0.0,0,,0.0,14.0,0
323,MJ Swepson,England,6,0.0,18.5,0.0,0.0,0,3.0,75.0,12.0,0
324,JR Hazlewood,West Indies,3,0.0,36.0,0.0,0.0,0,,0.0,24.0,0
325,JR Hazlewood,England,9,0.0,19.83,0.0,0.0,0,,0.0,12.0,3
326,JR Hazlewood,South Africa,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
327,JR Hazlewood,Pakistan,3,0.0,26.0,0.0,0.0,0,,0.0,24.0,0
328,JR Hazlewood,India,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
329,JP Behrendorff,India,15,0.0,14.57,0.0,0.0,0,,0.0,12.86,3
330,JP Behrendorff,South Africa,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
331,F du Plessis,West Indies,9,55.33,0.0,3.0,0.0,0,119.0,177.02,0.0,0
332,F du Plessis,Sri Lanka,18,28.33,0.0,0.0,3.0,0,85.0,96.51,0.0,0
333,F du Plessis,Bangladesh,6,95.0,0.0,0.0,3.0,0,79.0,111.8,0.0,0
334,F du Plessis,Australia,26,29.26,0.0,0.0,3.0,0,79.0,131.37,0.0,0
335,F du Plessis,Pakistan,18,51.75,0.0,0.0,6.0,0,78.0,116.11,0.0,0
336,F du Plessis,India,15,35.75,0.0,0.0,6.0,0,65.0,126.7,0.0,0
337,F du Plessis,New Zealand,18,37.75,0.0,0.0,3.0,0,63.0,116.57,0.0,0
338,F du Plessis,Afghanistan,3,41.0,0.0,0.0,0.0,0,41.0,151.85,0.0,0
339,F du Plessis,Zimbabwe,6,23.0,0.0,0.0,0.0,0,34.0,151.67,0.0,0
340,F du Plessis,England,15,19.0,0.0,0.0,0.0,0,25.0,110.95,0.0,0
341,F du Plessis,Netherlands,3,24.0,0.0,0.0,0.0,0,24.0,171.42,0.0,0
342,DA Miller,Bangladesh,12,157.0,0.0,3.0,0.0,0,101.0,138.15,0.0,0
343,DA Miller,Pakistan,27,32.2,0.0,0.0,3.0,0,65.0,137.73,0.0,0
344,DA Miller,Australia,38,24.41,0.0,0.0,3.0,0,53.0,108.73,0.0,0
345,DA Miller,West Indies,12,26.25,0.0,0.0,0.0,0,47.0,111.74,0.0,0
346,DA Miller,Sri Lanka,27,17.82,0.0,0.0,0.0,0,41.0,120.65,0.0,0
347,DA Miller,Zimbabwe,12,59.5,0.0,0.0,0.0,0,39.0,132.47,0.0,0
348,DA Miller,England,27,19.5,0.0,0.0,0.0,0,35.0,138.91,0.0,0
349,DA Miller,New Zealand,15,19.6,0.0,0.0,0.0,0,33.0,136.33,0.0,0
350,DA Miller,India,21,14.14,0.0,0.0,0.0,0,24.0,132.76,0.0,0
351,DA Miller,Afghanistan,3,19.0,0.0,0.0,0.0,0,19.0,237.5,0.0,0
352,DA Miller,Netherlands,3,17.0,0.0,0.0,0.0,0,17.0,94.44,0.0,0
353,Q de Kock,India,9,68.5,0.0,0.0,6.0,0,79.0,147.49,0.0,0
354,Q de Kock,Australia,35,32.75,0.0,0.0,3.0,3,70.0,128.94,0.0,0
355,Q de Kock,England,15,42.4,0.0,0.0,6.0,0,65.0,190.49,0.0,0
356,Q de Kock,Bangladesh,9,38.33,0.0,0.0,3.0,0,59.0,142.01,0.0,0
357,Q de Kock,Pakistan,12,49.0,0.0,0.0,0.0,0,48.0,130.71,0.0,0
358,Q de Kock,West Indies,3,47.0,0.0,0.0,0.0,0,47.0,102.17,0.0,0
359,Q de Kock,Afghanistan,3,45.0,0.0,0.0,0.0,0,45.0,145.16,0.0,0
360,Q de Kock,New Zealand,15,11.33,0.0,0.0,0.0,6,28.0,55.43,0.0,0
361,Q de Kock,Zimbabwe,6,15.5,0.0,0.0,0.0,0,26.0,106.52,0.0,0
362,Q de Kock,Sri Lanka,21,15.29,0.0,0.0,0.0,0,25.0,112.2,0.0,0
363,Q de Kock,Netherlands,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
364,D Pretorius,Sri Lanka,9,77.0,17.0,0.0,3.0,0,77.0,183.33,15.0,0
365,D Pretorius,England,18,9.25,38.5,0.0,0.0,0,25.0,133.15,27.0,0
366,D Pretorius,Australia,7,4.4,34.2,0.0,0.0,0,11.0,122.22,24.0,0
367,D Pretorius,India,9,10.0,0.0,0.0,0.0,0,10.0,142.85,0.0,0
368,D Pretorius,Bangladesh,3,0.0,27.0,0.0,0.0,0,,0.0,18.0,0
369,RR Hendricks,Pakistan,9,35.67,0.0,0.0,3.0,0,74.0,122.5,0.0,0
370,RR Hendricks,India,15,27.4,0.0,0.0,3.0,0,70.0,101.8,0.0,0
371,RR Hendricks,Sri Lanka,15,39.8,0.0,0.0,6.0,0,66.0,121.51,0.0,0
372,RR Hendricks,Australia,15,20.0,0.0,0.0,0.0,3,49.0,100.75,0.0,0
373,RR Hendricks,West Indies,6,27.0,0.0,0.0,0.0,0,42.0,115.62,0.0,0
374,RR Hendricks,England,9,3.33,0.0,0.0,0.0,3,7.0,79.17,0.0,0
375,H Klaasen,India,9,30.67,0.0,0.0,3.0,0,69.0,166.67,0.0,0
376,H Klaasen,England,3,66.0,0.0,0.0,3.0,0,66.0,200.0,0.0,0
377,H Klaasen,Zimbabwe,3,22.0,0.0,0.0,0.0,0,22.0,146.66,0.0,0
378,H Klaasen,Australia,5,16.0,0.0,0.0,0.0,0,22.0,168.89,0.0,0
379,H Klaasen,Sri Lanka,3,18.0,0.0,0.0,0.0,0,18.0,112.5,0.0,0
380,H Klaasen,Pakistan,9,12.0,0.0,0.0,0.0,0,5.0,63.81,0.0,0
381,HE van der Dussen,Sri Lanka,6,49.0,0.0,0.0,3.0,0,64.0,129.39,0.0,0
382,HE van der Dussen,Zimbabwe,6,34.5,0.0,0.0,3.0,0,56.0,144.88,0.0,0
383,HE van der Dussen,Pakistan,9,28.67,0.0,0.0,0.0,3,45.0,94.6,0.0,0
384,HE van der Dussen,England,9,42.5,0.0,0.0,0.0,0,43.0,135.61,0.0,0
385,HE van der Dussen,Australia,8,22.12,0.0,0.0,0.0,0,37.0,107.44,0.0,0
386,HE van der Dussen,India,3,0.5,0.0,0.0,0.0,0,1.0,50.0,0.0,0
387,T Bavuma,India,6,76.0,0.0,0.0,0.0,0,49.0,115.67,0.0,0
388,T Bavuma,England,9,41.0,0.0,0.0,0.0,0,49.0,156.77,0.0,0
389,RE van der Merwe,Australia,6,48.0,30.0,0.0,0.0,0,48.0,160.0,24.0,0
390,RE van der Merwe,West Indies,12,5.0,15.67,0.0,0.0,0,4.0,83.33,14.0,0
391,RE van der Merwe,Afghanistan,12,3.0,34.0,0.0,0.0,0,2.0,41.66,24.0,0
392,RE van der Merwe,Pakistan,9,2.0,31.0,0.0,0.0,0,2.0,100.0,18.0,0
393,RE van der Merwe,New Zealand,6,0.0,7.0,0.0,0.0,3,0.0,0.0,12.0,0
394,RE van der Merwe,Scotland,24,6.0,15.71,0.0,0.0,3,24.0,73.01,17.14,0
395,RE van der Merwe,England,9,0.0,29.33,0.0,0.0,0,,0.0,20.0,0
396,RE van der Merwe,India,6,0.0,26.0,0.0,0.0,0,,0.0,30.0,0
397,RE van der Merwe,Zimbabwe,12,87.0,11.2,0.0,3.0,0,75.0,156.15,9.6,3
398,RE van der Merwe,Hong Kong,12,58.0,0.0,0.0,3.0,0,50.0,123.53,0.0,0
399,RE van der Merwe,Nepal,12,47.0,10.25,0.0,0.0,0,40.0,117.82,12.0,0
400,RE van der Merwe,Ireland,36,28.67,19.57,0.0,0.0,6,37.0,101.71,17.14,0
401,RE van der Merwe,Oman,15,11.67,17.33,0.0,0.0,3,35.0,116.66,22.33,0
402,RE van der Merwe,Kenya,6,0.0,15.0,0.0,0.0,0,21.0,100.0,18.0,0
403,RE van der Merwe,Singapore,6,0.0,7.33,0.0,0.0,0,19.0,146.15,8.0,0
404,RE van der Merwe,Namibia,6,7.0,22.0,0.0,0.0,0,7.0,77.77,24.0,0
405,RE van der Merwe,Papua New Guinea,9,2.5,10.5,0.0,0.0,0,5.0,41.66,12.0,0
406,RE van der Merwe,Bangladesh,6,1.0,28.0,0.0,0.0,0,1.0,33.33,18.0,0
407,RE van der Merwe,United Arab Emirates,6,0.0,11.0,0.0,0.0,0,,0.0,21.0,0
408,RE van der Merwe,Bermuda,3,0.0,11.5,0.0,0.0,0,,0.0,12.0,0
409,JT Smuts,England,24,21.4,0.0,0.0,0.0,3,45.0,86.71,0.0,0
410,JT Smuts,Sri Lanka,15,12.0,41.0,0.0,0.0,0,19.0,116.07,26.67,0
411,JT Smuts,India,12,8.0,0.0,0.0,0.0,0,14.0,88.88,0.0,0
412,JT Smuts,Australia,6,7.0,0.0,0.0,0.0,0,7.0,140.0,0.0,0
413,JN Malan,Pakistan,6,17.5,0.0,0.0,0.0,0,33.0,69.89,0.0,0
414,J Theron,Australia,12,0.0,35.0,0.0,0.0,3,31.0,96.88,22.5,0
415,J Theron,India,9,1.0,26.0,0.0,0.0,0,1.0,25.0,15.0,0
416,J Theron,Zimbabwe,6,0.0,20.0,0.0,0.0,0,,0.0,16.0,0
417,J Theron,Pakistan,6,0.0,13.0,0.0,0.0,0,,0.0,11.42,3
418,J Theron,New Zealand,3,0.0,27.0,0.0,0.0,0,,0.0,24.0,0
419,D Wiese,West Indies,21,13.75,10.5,0.0,0.0,0,28.0,179.65,8.6,3
420,D Wiese,Australia,21,7.67,23.6,0.0,0.0,3,13.0,150.5,16.8,0
421,D Wiese,Sri Lanka,18,5.0,21.67,0.0,0.0,0,7.0,118.75,20.0,0
422,D Wiese,New Zealand,9,1.0,16.67,0.0,0.0,0,2.0,50.0,16.0,0
423,D Wiese,England,9,1.0,59.0,0.0,0.0,0,2.0,100.0,42.0,0
424,D Wiese,Afghanistan,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
425,D Wiese,Pakistan,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
426,D Wiese,Bangladesh,6,0.0,14.5,0.0,0.0,0,,0.0,15.0,0
427,AL Phehlukwayo,England,33,9.2,22.44,0.0,0.0,6,27.0,57.67,13.63,0
428,AL Phehlukwayo,India,21,5.25,35.0,0.0,0.0,0,13.0,161.25,28.0,0
429,AL Phehlukwayo,Pakistan,15,7.5,20.8,0.0,0.0,0,10.0,175.0,14.4,0
430,AL Phehlukwayo,Zimbabwe,9,4.0,20.0,0.0,0.0,0,4.0,50.0,22.0,0
431,AL Phehlukwayo,Sri Lanka,24,0.67,18.0,0.0,0.0,6,4.0,33.33,12.86,3
432,AL Phehlukwayo,Australia,12,2.0,18.67,0.0,0.0,3,2.0,33.33,12.0,0
433,AL Phehlukwayo,New Zealand,3,0.0,6.33,0.0,0.0,0,,0.0,6.0,0
434,AL Phehlukwayo,Bangladesh,6,0.0,15.33,0.0,0.0,0,,0.0,14.0,0
435,K Rabada,Australia,34,3.3,34.17,0.0,0.0,3,22.0,119.47,23.22,0
436,K Rabada,New Zealand,9,5.0,11.8,0.0,0.0,0,5.0,83.33,9.6,0
437,K Rabada,Sri Lanka,12,0.0,22.0,0.0,0.0,6,0.0,0.0,16.0,0
438,K Rabada,West Indies,6,0.0,76.0,0.0,0.0,0,,0.0,44.67,0
439,K Rabada,Bangladesh,3,0.0,14.0,0.0,0.0,0,,0.0,9.0,0
440,K Rabada,India,12,0.0,28.25,0.0,0.0,0,,0.0,22.5,0
441,K Rabada,England,9,0.0,21.4,0.0,0.0,0,,0.0,13.73,0
442,K Rabada,Afghanistan,3,0.0,18.5,0.0,0.0,0,,0.0,12.0,0
443,PJ van Biljon,Australia,8,14.2,0.0,0.0,0.0,0,16.0,133.75,0.0,0
444,AK Markram,Sri Lanka,6,9.0,0.0,0.0,0.0,0,15.0,92.5,0.0,0
445,BE Hendricks,Australia,9,12.0,52.0,0.0,0.0,0,12.0,109.09,30.0,0
446,BE Hendricks,Netherlands,6,3.0,16.0,0.0,0.0,0,3.0,75.0,20.67,0
447,BE Hendricks,Pakistan,12,1.0,10.5,0.0,0.0,0,3.0,50.0,8.25,3
448,BE Hendricks,England,12,0.0,42.67,0.0,0.0,3,0.0,0.0,20.0,0
449,BE Hendricks,India,6,0.0,11.25,0.0,0.0,0,,0.0,12.0,0
450,BE Hendricks,Bangladesh,6,0.0,23.33,0.0,0.0,0,,0.0,13.0,0
451,CJ Dala,Sri Lanka,9,12.0,12.75,0.0,0.0,0,12.0,70.58,10.5,0
452,CJ Dala,Pakistan,12,1.67,0.0,0.0,0.0,0,5.0,71.42,0.0,0
453,CJ Dala,India,12,1.0,15.71,0.0,0.0,0,2.0,66.66,10.29,0
454,CJ Dala,Zimbabwe,6,0.0,12.5,0.0,0.0,3,0.0,0.0,9.0,0
455,DW Steyn,England,36,1.11,39.5,0.0,0.0,0,5.0,166.66,26.25,0
456,DW Steyn,Netherlands,6,5.0,9.5,0.0,0.0,0,5.0,125.0,12.0,0
457,DW Steyn,West Indies,15,0.33,11.43,0.0,0.0,0,1.0,100.0,12.86,3
458,DW Steyn,Afghanistan,6,0.0,3.0,0.0,0.0,0,1.0,100.0,9.0,0
459,DW Steyn,New Zealand,18,0.25,10.44,0.0,0.0,0,1.0,100.0,12.67,3
460,DW Steyn,Sri Lanka,21,0.25,17.38,0.0,0.0,3,1.0,16.66,12.75,0
461,DW Steyn,Australia,27,0.14,26.12,0.0,0.0,3,1.0,25.0,19.5,0
462,DW Steyn,Pakistan,24,0.14,12.75,0.0,0.0,0,1.0,33.33,13.0,0
463,DW Steyn,India,15,0.0,37.0,0.0,0.0,3,0.0,0.0,28.33,0
464,DW Steyn,Bangladesh,3,0.0,9.0,0.0,0.0,0,,0.0,9.0,0
465,DW Steyn,Scotland,3,0.0,10.5,0.0,0.0,0,,0.0,9.0,0
466,DW Steyn,Zimbabwe,3,0.0,9.0,0.0,0.0,0,,0.0,24.0,0
467,L Ngidi,Sri Lanka,18,2.0,11.5,0.0,0.0,0,4.0,66.66,11.0,3
468,L Ngidi,Australia,16,0.27,17.4,0.0,0.0,2,1.0,12.0,10.5,0
469,L Ngidi,Zimbabwe,6,0.0,14.33,0.0,0.0,0,,0.0,14.0,0
470,L Ngidi,England,9,0.0,16.62,0.0,0.0,0,,0.0,9.0,0
471,T Shamsi,Australia,16,1.67,20.91,0.0,0.0,0,2.0,50.0,20.73,0
472,T Shamsi,India,18,0.0,33.5,0.0,0.0,3,0.0,0.0,25.5,0
473,T Shamsi,Pakistan,12,0.0,47.0,0.0,0.0,3,0.0,0.0,36.0,0
474,T Shamsi,Sri Lanka,12,0.0,15.5,0.0,0.0,3,0.0,0.0,18.0,0
475,T Shamsi,England,15,0.0,71.0,0.0,0.0,0,,0.0,51.0,0
476,T Shamsi,Zimbabwe,6,0.0,80.0,0.0,0.0,0,,0.0,48.0,0
477,A Nortje,Australia,7,0.8,32.8,0.0,0.0,0,2.0,33.33,24.0,0
478,A Nortje,India,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
479,BC Fortuin,England,12,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0
480,BC Fortuin,India,6,0.0,17.0,0.0,0.0,0,,0.0,14.0,0
481,L Sipamla,Pakistan,9,0.0,48.0,0.0,0.0,3,0.0,0.0,36.0,0
482,L Sipamla,Sri Lanka,9,0.0,27.67,0.0,0.0,0,,0.0,18.89,0
483,E Lewis,India,24,40.25,0.0,6.0,0.0,6,125.0,120.35,0.0,0
484,E Lewis,Pakistan,18,19.17,0.0,0.0,3.0,0,91.0,83.21,0.0,0
485,E Lewis,Bangladesh,15,22.2,0.0,0.0,3.0,0,89.0,100.17,0.0,0
486,E Lewis,Afghanistan,21,25.14,0.0,0.0,3.0,3,68.0,95.99,0.0,0
487,E Lewis,ICC World XI,3,58.0,0.0,0.0,3.0,0,58.0,223.07,0.0,0
488,E Lewis,Ireland,9,50.5,0.0,0.0,3.0,0,53.0,144.47,0.0,0
489,E Lewis,England,3,51.0,0.0,0.0,3.0,0,51.0,182.14,0.0,0
490,CH Gayle,South Africa,30,43.86,18.0,3.0,6.0,3,117.0,146.16,15.0,0
491,CH Gayle,England,51,34.08,24.0,3.0,6.0,0,100.0,146.58,19.0,0
492,CH Gayle,India,21,35.4,35.0,0.0,3.0,0,98.0,100.68,30.0,0
493,CH Gayle,Australia,33,42.71,11.0,0.0,12.0,0,88.0,146.74,8.67,0
494,CH Gayle,New Zealand,36,32.25,13.33,0.0,9.0,3,85.0,116.92,12.0,0
495,CH Gayle,Sri Lanka,27,15.2,0.0,0.0,3.0,0,63.0,63.01,0.0,0
496,CH Gayle,Bangladesh,15,13.5,0.0,0.0,0.0,3,48.0,61.9,0.0,0
497,CH Gayle,Ireland,6,9.0,10.5,0.0,0.0,0,18.0,94.73,9.0,0
498,CH Gayle,ICC World XI,3,18.0,0.0,0.0,0.0,0,18.0,64.28,0.0,0
499,CH Gayle,Pakistan,9,3.67,0.0,0.0,0.0,0,5.0,80.55,0.0,0
500,LMP Simmons,Ireland,15,37.75,0.0,0.0,3.0,0,91.0,144.17,0.0,0
501,LMP Simmons,India,27,36.71,0.0,0.0,6.0,3,82.0,96.1,0.0,0
502,LMP Simmons,South Africa,9,63.0,22.0,0.0,3.0,0,77.0,156.03,12.0,0
503,LMP Simmons,England,27,18.43,14.0,0.0,3.0,6,69.0,72.67,6.0,0
504,LMP Simmons,Sri Lanka,16,22.82,4.75,0.0,2.0,3,67.0,84.28,4.5,3
505,LMP Simmons,Pakistan,24,16.0,0.0,0.0,3.0,0,65.0,112.71,0.0,0
506,LMP Simmons,Zimbabwe,6,104.0,0.0,0.0,3.0,0,63.0,116.85,0.0,0
507,LMP Simmons,New Zealand,15,16.8,0.0,0.0,0.0,3,36.0,80.87,0.0,0
508,LMP Simmons,Australia,6,15.5,0.0,0.0,0.0,0,26.0,95.83,0.0,0
509,LMP Simmons,Bangladesh,9,13.67,0.0,0.0,0.0,3,23.0,122.92,0.0,0
510,LMP Simmons,Afghanistan,12,15.0,0.0,0.0,0.0,0,17.0,133.76,0.0,0
511,ADS Fletcher,Sri Lanka,15,48.25,0.0,0.0,6.0,0,84.0,135.17,0.0,0
512,ADS Fletcher,New Zealand,18,35.71,0.0,0.0,6.0,0,62.0,119.12,0.0,0
513,ADS Fletcher,Australia,6,59.0,0.0,0.0,3.0,0,53.0,120.31,0.0,0
514,ADS Fletcher,Pakistan,21,13.43,0.0,0.0,3.0,3,52.0,48.41,0.0,0
515,ADS Fletcher,Bangladesh,12,16.0,0.0,0.0,0.0,0,43.0,89.0,0.0,0
516,ADS Fletcher,Ireland,6,19.0,0.0,0.0,0.0,0,19.0,106.51,0.0,0
517,ADS Fletcher,England,9,9.0,0.0,0.0,0.0,3,12.0,80.0,0.0,0
518,ADS Fletcher,Afghanistan,3,0.0,0.0,0.0,0.0,0,11.0,84.61,0.0,0
519,ADS Fletcher,India,9,3.5,0.0,0.0,0.0,3,11.0,34.03,0.0,0
520,ADS Fletcher,South Africa,15,3.4,0.0,0.0,0.0,6,11.0,33.94,0.0,0
521,ADS Fletcher,ICC World XI,3,7.0,0.0,0.0,0.0,0,7.0,77.77,0.0,0
522,ADS Fletcher,Zimbabwe,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
523,KA Pollard,India,54,22.46,43.25,0.0,6.0,0,68.0,127.0,24.0,0
524,KA Pollard,New Zealand,33,33.0,25.0,0.0,3.0,0,63.0,147.7,19.5,0
525,KA Pollard,Australia,45,17.67,15.71,0.0,3.0,0,54.0,131.75,12.86,0
526,KA Pollard,Pakistan,33,19.29,40.0,0.0,0.0,0,49.0,103.56,30.0,0
527,KA Pollard,Zimbabwe,15,23.0,0.0,0.0,0.0,0,45.0,106.25,0.0,0
528,KA Pollard,Sri Lanka,40,11.95,44.67,0.0,0.0,0,34.0,101.73,27.5,0
529,KA Pollard,Afghanistan,18,25.0,16.0,0.0,0.0,0,32.0,112.37,14.0,0
530,KA Pollard,Ireland,15,7.8,9.14,0.0,0.0,0,31.0,170.0,8.57,3
531,KA Pollard,South Africa,33,20.0,22.5,0.0,0.0,0,27.0,119.49,16.5,0
532,KA Pollard,England,33,10.75,70.0,0.0,0.0,3,23.0,166.53,42.0,0
533,KA Pollard,Bangladesh,3,7.5,0.0,0.0,0.0,0,15.0,166.66,0.0,0
534,DJ Bravo,India,30,17.75,22.71,0.0,3.0,3,66.0,76.67,14.57,3
535,DJ Bravo,Pakistan,30,31.67,120.0,0.0,3.0,0,55.0,110.74,84.0,0
536,DJ Bravo,England,60,17.88,25.33,0.0,3.0,3,54.0,90.88,17.0,0
537,DJ Bravo,Sri Lanka,46,21.1,23.35,0.0,3.0,3,51.0,113.72,15.87,3
538,DJ Bravo,South Africa,57,15.67,45.8,0.0,0.0,6,40.0,102.91,31.73,0
539,DJ Bravo,Zimbabwe,12,62.0,7.75,0.0,0.0,0,38.0,111.33,7.5,0
540,DJ Bravo,Australia,48,25.0,27.67,0.0,0.0,0,37.0,131.17,21.0,0
541,DJ Bravo,New Zealand,27,25.33,24.0,0.0,0.0,0,35.0,156.96,17.87,0
542,DJ Bravo,Afghanistan,6,28.0,0.0,0.0,0.0,0,28.0,96.55,0.0,0
543,DJ Bravo,Ireland,30,7.5,14.38,0.0,0.0,0,18.0,110.66,14.38,0
544,DJ Bravo,Bangladesh,15,0.67,0.0,0.0,0.0,3,2.0,50.0,0.0,0
545,N Pooran,England,9,23.33,0.0,0.0,3.0,0,58.0,82.15,0.0,0
546,N Pooran,India,21,30.2,0.0,0.0,3.0,3,53.0,115.89,0.0,0
547,N Pooran,Bangladesh,9,33.0,0.0,0.0,0.0,0,29.0,163.15,0.0,0
548,N Pooran,Ireland,6,13.5,0.0,0.0,0.0,0,26.0,106.52,0.0,0
549,N Pooran,Pakistan,9,8.33,0.0,0.0,0.0,0,16.0,108.33,0.0,0
550,N Pooran,Sri Lanka,2,7.0,0.0,0.0,0.0,0,14.0,116.66,0.0,0
551,SO Hetmyer,India,27,22.25,0.0,0.0,3.0,3,56.0,114.31,0.0,0
552,SO Hetmyer,Sri Lanka,2,43.0,0.0,0.0,0.0,0,43.0,102.38,0.0,0
553,SO Hetmyer,Ireland,6,16.0,0.0,0.0,0.0,0,28.0,117.78,0.0,0
554,SO Hetmyer,Afghanistan,9,14.33,0.0,0.0,0.0,0,21.0,98.2,0.0,0
555,SO Hetmyer,Bangladesh,6,6.33,0.0,0.0,0.0,3,19.0,55.88,0.0,0
556,SO Hetmyer,England,9,10.67,0.0,0.0,0.0,0,14.0,110.82,0.0,0
557,SO Hetmyer,New Zealand,3,3.5,0.0,0.0,0.0,0,7.0,233.33,0.0,0
558,D Ramdin,New Zealand,18,16.33,0.0,0.0,3.0,0,55.0,132.54,0.0,0
559,D Ramdin,ICC World XI,3,0.0,0.0,0.0,0.0,0,44.0,176.0,0.0,0
560,D Ramdin,Australia,15,8.12,0.0,0.0,0.0,0,44.0,115.51,0.0,0
561,D Ramdin,Pakistan,12,22.67,0.0,0.0,0.0,3,42.0,97.08,0.0,0
562,D Ramdin,Sri Lanka,12,10.4,0.0,0.0,0.0,0,34.0,118.25,0.0,0
563,D Ramdin,England,12,7.18,0.0,0.0,0.0,0,33.0,138.12,0.0,0
564,D Ramdin,Afghanistan,9,31.0,0.0,0.0,0.0,0,24.0,89.71,0.0,0
565,D Ramdin,Zimbabwe,6,11.5,0.0,0.0,0.0,3,23.0,31.94,0.0,0
566,D Ramdin,Bangladesh,15,6.33,0.0,0.0,0.0,3,21.0,67.98,0.0,0
567,D Ramdin,South Africa,21,18.33,0.0,0.0,0.0,0,19.0,107.48,0.0,0
568,D Ramdin,India,18,8.4,0.0,0.0,0.0,3,15.0,111.19,0.0,0
569,D Ramdin,Ireland,9,2.5,0.0,0.0,0.0,0,5.0,111.11,0.0,0
570,SD Hope,Bangladesh,9,38.0,0.0,0.0,3.0,0,55.0,206.75,0.0,0
571,SD Hope,Afghanistan,3,52.0,0.0,0.0,3.0,0,52.0,113.04,0.0,0
572,SD Hope,India,9,14.67,0.0,0.0,0.0,0,24.0,108.03,0.0,0
573,SD Hope,New Zealand,3,5.0,0.0,0.0,0.0,0,15.0,88.23,0.0,0
574,SD Hope,England,9,4.33,0.0,0.0,0.0,3,7.0,59.44,0.0,0
575,R Powell,India,12,23.5,0.0,0.0,3.0,0,54.0,107.4,0.0,0
576,R Powell,Bangladesh,18,30.0,0.0,0.0,3.0,0,50.0,134.79,0.0,0
577,R Powell,England,3,28.0,0.0,0.0,0.0,0,28.0,147.36,0.0,0
578,R Powell,Sri Lanka,4,8.5,15.5,0.0,0.0,0,17.0,100.0,12.0,0
579,R Powell,New Zealand,6,7.33,0.0,0.0,0.0,0,16.0,133.33,0.0,0
580,R Powell,Pakistan,21,3.0,47.0,0.0,0.0,3,5.0,53.0,24.0,0
